Tiempo,Carga
38.40727114677429,135421.0
38.51802110671997,135470.0
38.62830901145935,135507.0
38.738954067230225,135503.0
38.84967827796936,135460.0
38.96004319190979,135424.0
39.07074213027954,135411.0
39.181042194366455,135434.0
39.291704177856445,135475.0
39.402387380599976,135470.0
39.51255416870117,135430.0
39.623149156570435,135422.0
39.7341513633728,135442.0
39.84450721740723,135432.0
39.95532703399658,135415.0
40.06556415557861,135410.0
40.176204204559326,135418.0
40.28281235694885,135427.0
40.3938570022583,135473.0
40.50396800041199,135447.0
40.61497235298157,135477.0
40.72508430480957,135470.0
40.83607816696167,135448.0
40.94616723060608,135452.0
41.05719614028931,135436.0
41.16751313209534,135458.0
41.278186082839966,135476.0
41.388916969299316,135489.0
41.49904203414917,135481.0
41.610013246536255,135481.0
41.720224142074585,135470.0
41.831048250198364,135451.0
41.941516160964966,135448.0
42.052194118499756,135493.0
42.16264724731445,135452.0
42.27001333236694,135444.0
42.380006313323975,135471.0
42.49081611633301,135463.0
42.601102113723755,135417.0
42.71161913871765,135425.0
42.8225462436676,135440.0
42.93276023864746,135450.0
43.043660163879395,135451.0
43.153993368148804,135495.0
43.26460909843445,135457.0
43.37530326843262,135446.0
43.485737323760986,135432.0
43.59628629684448,135429.0
43.70685625076294,135424.0
43.817347049713135,135453.0
43.92797803878784,135458.0
44.038464069366455,135455.0
44.149142026901245,135423.0
44.255847215652466,135429.0
44.36666703224182,135488.0
44.4769651889801,135451.0
44.587446212768555,135446.0
44.69828820228577,135417.0
44.80862212181091,135425.0
44.91928029060364,135442.0
45.02992510795593,135423.0
45.1400933265686,135450.0
45.25118637084961,135450.0
45.3614342212677,135422.0
45.47227430343628,135393.0
45.58268427848816,135424.0
45.69340920448303,135444.0
45.80383014678955,135474.0
45.91441202163696,135466.0
46.02491211891174,135457.0
46.13553833961487,135492.0
46.24264121055603,135489.0
46.3528950214386,135410.0
46.46358609199524,135444.0
46.57428812980652,135433.0
46.68466830253601,135422.0
46.795390367507935,135404.0
46.905901193618774,135412.0
47.01630616188049,135441.0
47.1271390914917,135430.0
47.23743224143982,135444.0
47.348146200180054,135449.0
47.45852017402649,135425.0
47.569231271743774,135387.0
47.67963123321533,135452.0
47.79037117958069,135448.0
47.90074706077576,135423.0
48.0113582611084,135428.0
48.12196922302246,135411.0
48.22873020172119,135366.0
48.33953619003296,135425.0
48.450202226638794,135384.0
48.560689210891724,135420.0
48.6711311340332,135486.0
48.78179407119751,135470.0
48.892221212387085,135434.0
49.0029091835022,135445.0
49.11345100402832,135471.0
49.22406506538391,135451.0
49.3345901966095,135405.0
49.44512319564819,135391.0
49.555676221847534,135412.0
49.66624617576599,135448.0
49.77641534805298,135420.0
49.887325286865234,135437.0
49.997910022735596,135445.0
50.10842537879944,135450.0
50.21542406082153,135436.0
50.32599401473999,135446.0
50.43645524978638,135425.0
50.54710340499878,135458.0
50.65773320198059,135457.0
50.76823115348816,135487.0
50.87880229949951,135500.0
50.98931407928467,135432.0
51.099762201309204,135429.0
51.21044301986694,135461.0
51.320810079574585,135436.0
51.43157243728638,135450.0
51.542152404785156,135484.0
51.65259313583374,135439.0
51.76317620277405,135489.0
51.87358331680298,135479.0
51.984283208847046,135417.0
52.094778299331665,135462.0
52.20174837112427,135500.0
52.31244707107544,135443.0
52.422837018966675,135423.0
52.53340125083923,135460.0
52.64382004737854,135479.0
52.75448822975159,135475.0
52.8651921749115,135485.0
52.975733041763306,135486.0
53.08604907989502,135476.0
53.19667100906372,135468.0
53.30742812156677,135477.0
53.41794204711914,135450.0
53.528414249420166,135464.0
53.63908123970032,135412.0
53.74944615364075,135451.0
53.8601610660553,135466.0
53.970712184906006,135448.0
54.081279039382935,135423.0
54.18837237358093,135386.0
54.29862713813782,135432.0
54.409414291381836,135418.0
54.51998424530029,135440.0
54.63049530982971,135468.0
54.74105215072632,135470.0
54.851741313934326,135476.0
54.962252140045166,135496.0
55.0727322101593,135486.0
55.18332314491272,135460.0
55.29367923736572,135458.0
55.404383420944214,135454.0
55.51493716239929,135419.0
55.62548613548279,135447.0
55.73605918884277,135408.0
55.8465301990509,135442.0
55.95715141296387,135465.0
56.067705154418945,135438.0
56.17478609085083,135443.0
56.285261154174805,135489.0
56.396013259887695,135476.0
56.50643515586853,135481.0
56.616772174835205,135454.0
56.727508306503296,135442.0
56.8380663394928,135479.0
56.94858121871948,135449.0
57.05907320976257,135466.0
57.16961121559143,135456.0
57.28022241592407,135457.0
57.39083433151245,135420.0
57.50137424468994,135425.0
57.6118221282959,135473.0
57.72246241569519,135429.0
57.833057165145874,135468.0
57.94338917732239,135482.0
58.05412721633911,135452.0
58.161338090896606,135441.0
58.27150821685791,135444.0
58.382264137268066,135471.0
58.49266028404236,135458.0
58.6033673286438,135461.0
58.713847160339355,135464.0
58.82446002960205,135474.0
58.93501019477844,135433.0
59.04555702209473,135392.0
59.15618920326233,135427.0
59.266637086868286,135471.0
59.37722325325012,135474.0
59.48782420158386,135443.0
59.59817433357239,135450.0
59.70890522003174,135467.0
59.819462299346924,135433.0
59.9299750328064,135475.0
60.04055714607239,135490.0
60.14720940589905,135472.0
60.25809931755066,135500.0
60.368619203567505,135448.0
60.479273319244385,135473.0
60.58964133262634,135423.0
60.7003173828125,135413.0
60.81079721450806,135424.0
60.9212863445282,135449.0
61.032062292099,135434.0
61.14249920845032,135454.0
61.25300407409668,135442.0
61.36364698410034,135446.0
61.474053144454956,135465.0
61.58466720581055,135474.0
61.695141315460205,135478.0
61.805867195129395,135464.0
61.91627216339111,135474.0
62.026952266693115,135488.0
62.13400340080261,135473.0
62.24440336227417,135414.0
62.35505938529968,135458.0
62.46558904647827,135499.0
62.57602310180664,135488.0
62.686742067337036,135452.0
62.797335147857666,135432.0
62.90779423713684,135418.0
63.018434047698975,135450.0
63.12899208068848,135422.0
63.23941135406494,135441.0
63.350083112716675,135462.0
63.4606032371521,135464.0
63.5711772441864,135490.0
63.68157124519348,135481.0
63.79231309890747,135499.0
63.902735233306885,135479.0
64.0133261680603,135446.0
64.1201581954956,135437.0
64.230966091156,135477.0
64.34143328666687,135436.0
64.45209503173828,135485.0
64.56247806549072,135484.0
64.67319321632385,135467.0
64.78366017341614,135470.0
64.89425826072693,135492.0
65.0048303604126,135498.0
65.1152241230011,135474.0
65.22597026824951,135469.0
65.33638620376587,135502.0
65.44697499275208,135510.0
65.55765318870544,135468.0
65.66811919212341,135499.0
65.77856516838074,135515.0
65.88915038108826,135532.0
65.99974417686462,135531.0
66.10644817352295,135490.0
66.21744728088379,135489.0
66.32811641693115,135567.0
66.4384412765503,135539.0
66.54906916618347,135505.0
66.65961718559265,135496.0
66.76999020576477,135521.0
66.88074231147766,135489.0
66.99120426177979,135489.0
67.10168123245239,135492.0
67.21239137649536,135532.0
67.32287001609802,135540.0
67.43347930908203,135535.0
67.54398727416992,135527.0
67.65458631515503,135474.0
67.76518034934998,135462.0
67.87560606002808,135487.0
67.98610424995422,135518.0
68.09291911125183,135534.0
68.20388913154602,135488.0
68.31431412696838,135491.0
68.42494225502014,135518.0
68.5354962348938,135538.0
68.6458432674408,135580.0
68.7565541267395,135566.0
68.86706304550171,135508.0
68.97761511802673,135511.0
69.08799529075623,135465.0
69.1988480091095,135486.0
69.30923008918762,135522.0
69.41983819007874,135522.0
69.53051519393921,135539.0
69.64090919494629,135452.0
69.75161218643188,135477.0
69.86206126213074,135546.0
69.97267818450928,135526.0
70.07976341247559,135531.0
70.1898422241211,135506.0
70.30079102516174,135507.0
70.4112491607666,135550.0
70.52165627479553,135503.0
70.6326322555542,135563.0
70.74300742149353,135535.0
70.85371708869934,135511.0
70.96414422988892,135545.0
71.07454013824463,135529.0
71.18517827987671,135502.0
71.29587817192078,135499.0
71.4063789844513,135546.0
71.51679110527039,135493.0
71.62747812271118,135487.0
71.73800134658813,135512.0
71.84865427017212,135514.0
71.95898222923279,135564.0
72.06619334220886,135526.0
72.17670607566833,135471.0
72.2866313457489,135511.0
72.39763617515564,135540.0
72.50836205482483,135555.0
72.61877918243408,135568.0
72.72945523262024,135598.0
72.8398642539978,135560.0
72.95056414604187,135549.0
73.06099319458008,135541.0
73.1715362071991,135540.0
73.28233337402344,135578.0
73.39270305633545,135556.0
73.50324130058289,135536.0
73.61387705802917,135524.0
73.7242591381073,135553.0
73.83499717712402,135531.0
73.94541025161743,135549.0
74.0523452758789,135556.0
74.16329598426819,135530.0
74.27338528633118,135534.0
74.3841941356659,135565.0
74.49460196495056,135567.0
74.60531210899353,135517.0
74.71585321426392,135569.0
74.82618522644043,135550.0
74.93699526786804,135535.0
75.04736828804016,135551.0
75.158034324646,135575.0
75.26844811439514,135594.0
75.37919306755066,135572.0
75.48969030380249,135563.0
75.60032105445862,135550.0
75.71089315414429,135563.0
75.82120442390442,135585.0
75.93197417259216,135598.0
76.03902220726013,135589.0
76.14945411682129,135582.0
76.25978112220764,135553.0
76.37050008773804,135577.0
76.48118615150452,135565.0
76.59157609939575,135523.0
76.70220232009888,135553.0
76.81286931037903,135568.0
76.92324709892273,135564.0
77.03395199775696,135542.0
77.1445722579956,135589.0
77.2549660205841,135598.0
77.36564207077026,135542.0
77.47599220275879,135530.0
77.58658528327942,135569.0
77.69728326797485,135554.0
77.80789613723755,135531.0
77.91828036308289,135542.0
78.0252673625946,135581.0
78.13613224029541,135598.0
78.24633502960205,135567.0
78.35708522796631,135501.0
78.46766901016235,135525.0
78.57802605628967,135511.0
78.68872809410095,135551.0
78.79931211471558,135539.0
78.90968918800354,135531.0
79.02022314071655,135522.0
79.13076138496399,135533.0
79.24149417877197,135538.0
79.35190033912659,135530.0
79.46261811256409,135570.0
79.57285523414612,135580.0
79.68367838859558,135560.0
79.7942042350769,135597.0
79.91696310043335,135550.0
80.01142239570618,135550.0
80.12225723266602,135640.0
80.23295521736145,135580.0
80.34355616569519,135541.0
80.45405316352844,135550.0
80.56444430351257,135533.0
80.67514538764954,135537.0
80.78550624847412,135565.0
80.89636731147766,135562.0
81.00671720504761,135564.0
81.11719226837158,135555.0
81.22778820991516,135575.0
81.33844518661499,135553.0
81.44902420043945,135560.0
81.55932426452637,135586.0
81.67015504837036,135582.0
81.78063726425171,135580.0
81.8912193775177,135587.0
81.99782228469849,135581.0
82.10869932174683,135570.0
82.21927499771118,135551.0
82.3297483921051,135543.0
82.44059228897095,135521.0
82.55067324638367,135525.0
82.6615822315216,135567.0
82.7718493938446,135566.0
82.88268518447876,135563.0
82.9929871559143,135533.0
83.10371613502502,135534.0
83.2141981124878,135566.0
83.32491326332092,135539.0
83.4355583190918,135548.0
83.54578924179077,135504.0
83.65658807754517,135498.0
83.767019033432,135537.0
83.87764811515808,135502.0
83.98469138145447,135517.0
84.09500122070312,135503.0
84.20580506324768,135530.0
84.3161883354187,135539.0
84.42708826065063,135555.0
84.53747415542603,135542.0
84.6476993560791,135489.0
84.75859212875366,135527.0
84.8688292503357,135518.0
84.97967314720154,135495.0
85.08983135223389,135470.0
85.20081925392151,135505.0
85.31134414672852,135547.0
85.42182397842407,135548.0
85.53242802619934,135531.0
85.6428291797638,135505.0
85.7534191608429,135489.0
85.86413908004761,135541.0
85.97061514854431,135532.0
86.08166408538818,135529.0
86.19202828407288,135529.0
86.30280709266663,135567.0
86.41304230690002,135506.0
86.52400922775269,135500.0
86.63426303863525,135499.0
86.7449471950531,135490.0
86.85557413101196,135503.0
86.96579718589783,135527.0
87.07668209075928,135521.0
87.18705010414124,135550.0
87.2977831363678,135571.0
87.40812802314758,135559.0
87.51876020431519,135569.0
87.62944626808167,135540.0
87.73983430862427,135520.0
87.85044503211975,135510.0
87.95753526687622,135499.0
88.06783103942871,135515.0
88.17868518829346,135519.0
88.28892636299133,135537.0
88.39985013008118,135509.0
88.51013517379761,135532.0
88.62076115608215,135479.0
88.73118829727173,135490.0
88.84181118011475,135529.0
88.95251417160034,135527.0
89.06289720535278,135483.0
89.17359614372253,135468.0
89.28400206565857,135460.0
89.39465236663818,135496.0
89.50514721870422,135486.0
89.61574220657349,135515.0
89.72620630264282,135504.0
89.83691334724426,135556.0
89.94383835792542,135476.0
90.05438208580017,135464.0
90.16509008407593,135518.0
90.2756621837616,135487.0
90.38625836372375,135441.0
90.49676537513733,135438.0
90.60723829269409,135455.0
90.71781921386719,135473.0
90.82825708389282,135520.0
90.93901324272156,135529.0
91.0494031906128,135525.0
91.15988206863403,135487.0
91.27071022987366,135498.0
91.38117718696594,135495.0
91.49165916442871,135512.0
91.60234332084656,135503.0
91.71269822120667,135506.0
91.82339024543762,135503.0
91.93376421928406,135497.0
92.04080724716187,135454.0
92.1513442993164,135438.0
92.26215124130249,135445.0
92.37257719039917,135488.0
92.48287105560303,135482.0
92.59361720085144,135521.0
92.70433616638184,135499.0
92.81481528282166,135478.0
92.92548131942749,135472.0
93.03593802452087,135493.0
93.14642930030823,135501.0
93.25707221031189,135475.0
93.36747717857361,135461.0
93.47815132141113,135496.0
93.58857703208923,135490.0
93.69929814338684,135485.0
93.80972695350647,135490.0
93.92037415504456,135491.0
94.02734208106995,135517.0
94.13814520835876,135513.0
94.24846839904785,135465.0
94.35904836654663,135488.0
94.46961426734924,135529.0
94.58015632629395,135508.0
94.69052314758301,135457.0
94.80118727684021,135460.0
94.91169714927673,135478.0
95.02235126495361,135450.0
95.13301825523376,135446.0
95.24346232414246,135492.0
95.35391998291016,135489.0
95.46459913253784,135500.0
95.5749523639679,135531.0
95.68554925918579,135514.0
95.79627418518066,135488.0
95.90677404403687,135481.0
96.01377725601196,135496.0
96.12426114082336,135443.0
96.23508620262146,135476.0
96.34553337097168,135469.0
96.45601630210876,135436.0
96.5662453174591,135452.0
96.6770920753479,135445.0
96.78769516944885,135465.0
96.89820313453674,135478.0
97.00881314277649,135458.0
97.11913228034973,135515.0
97.22986030578613,135503.0
97.34035205841064,135553.0
97.45100331306458,135523.0
97.56143116950989,135520.0
97.67218613624573,135536.0
97.78271722793579,135493.0
97.89319014549255,135513.0
98.00024032592773,135558.0
98.1107850074768,135517.0
98.22118139266968,135502.0
98.33175921440125,135487.0
98.44242930412292,135491.0
98.55299210548401,135531.0
98.66331315040588,135535.0
98.77413320541382,135518.0
98.88466215133667,135465.0
98.99511814117432,135488.0
99.10571217536926,135514.0
99.21624231338501,135506.0
99.32691216468811,135524.0
99.43744015693665,135467.0
99.54782629013062,135440.0
99.65847516059875,135514.0
99.76892518997192,135570.0
99.87969517707825,135505.0
99.98665714263916,135504.0
100.0971851348877,135516.0
100.20772933959961,135539.0
100.31833815574646,135538.0
100.42888331413269,135531.0
100.53949522972107,135504.0
100.64999222755432,135484.0
100.76054239273071,135467.0
100.87094807624817,135494.0
100.98160934448242,135536.0
101.09196209907532,135521.0
101.20281028747559,135492.0
101.3131833076477,135498.0
101.42377018928528,135515.0
101.53440833091736,135527.0
101.64468121528625,135482.0
101.75551414489746,135499.0
101.86592721939087,135498.0
101.97296214103699,135491.0
102.08364820480347,135492.0
102.19431018829346,135509.0
102.30473613739014,135520.0
102.4152603149414,135495.0
102.5258560180664,135513.0
102.63625597953796,135501.0
102.74681115150452,135484.0
102.85739231109619,135520.0
102.96806120872498,135588.0
103.0785322189331,135567.0
103.18901920318604,135496.0
103.29974341392517,135509.0
103.41028928756714,135508.0
103.52085518836975,135517.0
103.63141918182373,135509.0
103.74198031425476,135511.0
103.85239219665527,135524.0
103.95952010154724,135515.0
104.06996726989746,135518.0
104.1807312965393,135504.0
104.29105019569397,135529.0
104.40177822113037,135522.0
104.5121910572052,135551.0
104.62266111373901,135546.0
104.73338437080383,135514.0
104.8438971042633,135477.0
104.9543731212616,135495.0
105.06503415107727,135513.0
105.17562437057495,135503.0
105.28612208366394,135487.0
105.3966121673584,135525.0
105.50717329978943,135542.0
105.61784505844116,135533.0
105.7282702922821,135524.0
105.83887934684753,135506.0
105.94594717025757,135491.0
106.05638933181763,135496.0
106.16717624664307,135477.0
106.27749419212341,135514.0
106.38813519477844,135490.0
106.49858832359314,135506.0
106.60911631584167,135493.0
106.71981906890869,135487.0
106.83027505874634,135497.0
106.94092106819153,135519.0
107.05136203765869,135535.0
107.16203904151917,135481.0
107.27256441116333,135485.0
107.38305616378784,135525.0
107.49365234375,135512.0
107.60413122177124,135509.0
107.71491527557373,135536.0
107.82536911964417,135497.0
107.9320981502533,135509.0
108.0428900718689,135505.0
108.15358114242554,135542.0
108.2638783454895,135492.0
108.37457919120789,135440.0
108.48497724533081,135492.0
108.59549617767334,135507.0
108.70623207092285,135579.0
108.81663107872009,135546.0
108.92735123634338,135516.0
109.03788328170776,135515.0
109.14847326278687,135502.0
109.25901627540588,135530.0
109.36963319778442,135495.0
109.48002409934998,135488.0
109.59039616584778,135517.0
109.70114827156067,135551.0
109.81176018714905,135482.0
109.91865229606628,135529.0
110.02934122085571,135525.0
110.13963437080383,135524.0
110.25040531158447,135506.0
110.36106419563293,135551.0
110.47142505645752,135514.0
110.58213925361633,135482.0
110.6927661895752,135520.0
110.80312824249268,135556.0
110.9136073589325,135552.0
111.02431321144104,135501.0
111.1346480846405,135561.0
111.24540424346924,135540.0
111.35596537590027,135494.0
111.46643829345703,135496.0
111.5770890712738,135496.0
111.6875741481781,135492.0
111.79821014404297,135551.0
111.90529727935791,135508.0
112.01567316055298,135508.0
112.12622213363647,135558.0
112.23675537109375,135567.0
112.34742522239685,135547.0
112.4579861164093,135448.0
112.5685031414032,135466.0
112.67917323112488,135483.0
112.789635181427,135488.0
112.90021419525146,135485.0
113.01054835319519,135447.0
113.12128210067749,135588.0
113.23175239562988,135559.0
113.34240317344666,135511.0
113.45289421081543,135485.0
113.56342625617981,135478.0
113.67403435707092,135526.0
113.78455328941345,135544.0
113.8916380405426,135494.0
114.0021071434021,135520.0
114.11252403259277,135538.0
114.22331714630127,135532.0
114.33381032943726,135506.0
114.44442319869995,135468.0
114.55493140220642,135476.0
114.66549921035767,135547.0
114.77623128890991,135580.0
114.88647222518921,135527.0
114.99724316596985,135523.0
115.10766005516052,135474.0
115.21834421157837,135470.0
115.32883095741272,135504.0
115.43928027153015,135499.0
115.54994511604309,135520.0
115.66035032272339,135514.0
115.77104306221008,135558.0
115.87807321548462,135531.0
115.98853611946106,135486.0
116.0990400314331,135508.0
116.20970821380615,135525.0
116.31994819641113,135506.0
116.43072938919067,135513.0
116.54131507873535,135507.0
116.65179705619812,135502.0
116.76250123977661,135485.0
116.87306022644043,135516.0
116.9833972454071,135541.0
117.09416604042053,135496.0
117.20464015007019,135481.0
117.31516122817993,135494.0
117.4257242679596,135496.0
117.53625440597534,135526.0
117.6466212272644,135534.0
